time, src, dst, sport, dport, size, cnp_number
191400000, 85, 95, 10058, 100, 108560640, 13
191400000, 85, 95, 10054, 100, 108560640, 20
191400000, 85, 95, 10055, 100, 108560640, 13
191400000, 123, 5, 10062, 100, 108560640, 20
191400000, 123, 5, 10061, 100, 108560640, 15
191400000, 123, 5, 10060, 100, 108560640, 16
191400000, 123, 5, 10059, 100, 108560640, 24
191500000, 55, 57, 10062, 100, 108560640, 3
191500000, 55, 57, 10059, 100, 108560640, 2
191500000, 72, 82, 10061, 100, 108560640, 11
191500000, 72, 82, 10060, 100, 108560640, 18
191500000, 72, 82, 10059, 100, 108560640, 25
191500000, 72, 82, 10058, 100, 108560640, 25
191500000, 85, 95, 10061, 100, 108560640, 20
191500000, 85, 95, 10060, 100, 108560640, 14
191500000, 85, 95, 10059, 100, 108560640, 12
191500000, 85, 95, 10058, 100, 108560640, 14
191500000, 85, 95, 10057, 100, 108560640, 10
191500000, 85, 95, 10054, 100, 108560640, 22
191500000, 123, 5, 10062, 100, 108560640, 22
191500000, 123, 5, 10061, 100, 108560640, 16
191500000, 123, 5, 10060, 100, 108560640, 18
191500000, 123, 5, 10058, 100, 108560640, 13
191500000, 123, 5, 10057, 100, 108560640, 20
191500000, 123, 5, 10056, 100, 108560640, 22
191600000, 55, 57, 10062, 100, 108560640, 4
191600000, 55, 57, 10060, 100, 108560640, 2
191600000, 55, 57, 10057, 100, 108560640, 1
191600000, 72, 82, 10062, 100, 108560640, 12
191600000, 72, 82, 10061, 100, 108560640, 12
191600000, 72, 82, 10060, 100, 108560640, 19
191600000, 72, 82, 10059, 100, 108560640, 26
191600000, 72, 82, 10056, 100, 108560640, 20
191600000, 85, 95, 10061, 100, 108560640, 21
191600000, 85, 95, 10059, 100, 108560640, 14
191600000, 85, 95, 10058, 100, 108560640, 15
191600000, 85, 95, 10057, 100, 108560640, 11
191600000, 85, 95, 10054, 100, 108560640, 23
191600000, 85, 95, 10055, 100, 108560640, 15
191600000, 85, 95, 10056, 100, 108560640, 16
191600000, 123, 5, 10059, 100, 108560640, 25
191600000, 123, 5, 10056, 100, 108560640, 23
191700000, 55, 57, 10062, 100, 108560640, 6
191700000, 55, 57, 10061, 100, 108560640, 3
191700000, 55, 57, 10060, 100, 108560640, 3
191700000, 72, 82, 10061, 100, 108560640, 13
191700000, 72, 82, 10058, 100, 108560640, 26
191700000, 72, 82, 10057, 100, 108560640, 22
191700000, 72, 82, 10056, 100, 108560640, 21
191700000, 85, 95, 10062, 100, 108560640, 17
191700000, 85, 95, 10061, 100, 108560640, 23
191700000, 85, 95, 10058, 100, 108560640, 16
191700000, 85, 95, 10057, 100, 108560640, 13
191700000, 85, 95, 10055, 100, 108560640, 16
191700000, 85, 95, 10056, 100, 108560640, 18
191700000, 123, 5, 10060, 100, 108560640, 19
191700000, 123, 5, 10059, 100, 108560640, 26
191700000, 123, 5, 10057, 100, 108560640, 22
191700000, 123, 5, 10056, 100, 108560640, 24
191800000, 72, 82, 10061, 100, 108560640, 14
191800000, 72, 82, 10059, 100, 108560640, 27
191800000, 72, 82, 10058, 100, 108560640, 27
191800000, 85, 95, 10062, 100, 108560640, 20
191800000, 85, 95, 10061, 100, 108560640, 24
191800000, 85, 95, 10060, 100, 108560640, 16
191800000, 85, 95, 10059, 100, 108560640, 16
191800000, 85, 95, 10057, 100, 108560640, 14
191800000, 85, 95, 10054, 100, 108560640, 25
191800000, 85, 95, 10055, 100, 108560640, 18
191800000, 85, 95, 10056, 100, 108560640, 22
191800000, 123, 5, 10062, 100, 108560640, 23
191800000, 123, 5, 10060, 100, 108560640, 20
191800000, 123, 5, 10058, 100, 108560640, 14
191900000, 55, 57, 10061, 100, 108560640, 4
191900000, 55, 57, 10059, 100, 108560640, 3
191900000, 72, 82, 10060, 100, 108560640, 20
191900000, 72, 82, 10059, 100, 108560640, 32
191900000, 72, 82, 10058, 100, 108560640, 29
191900000, 72, 82, 10056, 100, 108560640, 22
191900000, 85, 95, 10062, 100, 108560640, 22
191900000, 85, 95, 10061, 100, 108560640, 25
191900000, 85, 95, 10060, 100, 108560640, 17
191900000, 85, 95, 10059, 100, 108560640, 17
191900000, 85, 95, 10054, 100, 108560640, 26
191900000, 85, 95, 10055, 100, 108560640, 20
191900000, 85, 95, 10056, 100, 108560640, 24
191900000, 123, 5, 10062, 100, 108560640, 25
191900000, 123, 5, 10060, 100, 108560640, 21
192000000, 55, 57, 10062, 100, 108560640, 7
192000000, 72, 82, 10061, 100, 108560640, 15
192000000, 72, 82, 10059, 100, 108560640, 34
192000000, 72, 82, 10057, 100, 108560640, 24
192000000, 72, 82, 10056, 100, 108560640, 23
192000000, 85, 95, 10062, 100, 108560640, 23
192000000, 85, 95, 10061, 100, 108560640, 28
192000000, 85, 95, 10060, 100, 108560640, 21
192000000, 85, 95, 10059, 100, 108560640, 20
192000000, 85, 95, 10057, 100, 108560640, 15
192000000, 85, 95, 10055, 100, 108560640, 24
192000000, 85, 95, 10056, 100, 108560640, 26
192000000, 123, 5, 10056, 100, 108560640, 25
192100000, 55, 57, 10061, 100, 108560640, 6
192100000, 55, 57, 10059, 100, 108560640, 4
192100000, 72, 82, 10062, 100, 108560640, 14
192100000, 72, 82, 10061, 100, 108560640, 17
192100000, 72, 82, 10060, 100, 108560640, 21
192100000, 72, 82, 10059, 100, 108560640, 35
192100000, 85, 95, 10061, 100, 108560640, 30
192100000, 85, 95, 10060, 100, 108560640, 22
192100000, 85, 95, 10059, 100, 108560640, 24
192100000, 85, 95, 10058, 100, 108560640, 17
192100000, 85, 95, 10057, 100, 108560640, 16
192100000, 85, 95, 10055, 100, 108560640, 26
192100000, 85, 95, 10056, 100, 108560640, 27
192100000, 110, 112, 10059, 100, 108560640, 3
192100000, 110, 112, 10057, 100, 108560640, 4
192100000, 123, 5, 10060, 100, 108560640, 22
192200000, 55, 57, 10062, 100, 108560640, 8
192200000, 55, 57, 10059, 100, 108560640, 5
192200000, 72, 82, 10061, 100, 108560640, 18
192200000, 72, 82, 10060, 100, 108560640, 22
192200000, 72, 82, 10057, 100, 108560640, 25
192200000, 72, 82, 10056, 100, 108560640, 24
192200000, 85, 95, 10062, 100, 108560640, 24
192200000, 85, 95, 10060, 100, 108560640, 24
192200000, 85, 95, 10059, 100, 108560640, 26
192200000, 85, 95, 10058, 100, 108560640, 18
192200000, 85, 95, 10057, 100, 108560640, 17
192200000, 85, 95, 10054, 100, 108560640, 27
192200000, 85, 95, 10055, 100, 108560640, 30
192200000, 110, 112, 10060, 100, 108560640, 3
192200000, 110, 112, 10058, 100, 108560640, 2
192200000, 123, 5, 10061, 100, 108560640, 17
192200000, 123, 5, 10058, 100, 108560640, 15
192300000, 55, 57, 10062, 100, 108560640, 9
192300000, 55, 57, 10060, 100, 108560640, 4
192300000, 55, 57, 10059, 100, 108560640, 6
192300000, 72, 82, 10058, 100, 108560640, 30
192300000, 85, 95, 10062, 100, 108560640, 28
192300000, 85, 95, 10061, 100, 108560640, 31
192300000, 85, 95, 10060, 100, 108560640, 27
192300000, 85, 95, 10057, 100, 108560640, 21
192300000, 85, 95, 10054, 100, 108560640, 29
192300000, 85, 95, 10055, 100, 108560640, 34
192300000, 85, 95, 10056, 100, 108560640, 30
192300000, 110, 112, 10062, 100, 108560640, 2
192300000, 110, 112, 10061, 100, 108560640, 1
192300000, 110, 112, 10060, 100, 108560640, 5
192300000, 110, 112, 10057, 100, 108560640, 5
192300000, 123, 5, 10060, 100, 108560640, 23
192400000, 55, 57, 10062, 100, 108560640, 10
192400000, 72, 82, 10058, 100, 108560640, 31
192400000, 72, 82, 10056, 100, 108560640, 25
192400000, 85, 95, 10062, 100, 108560640, 29
192400000, 85, 95, 10061, 100, 108560640, 32
192400000, 85, 95, 10060, 100, 108560640, 29
192400000, 85, 95, 10058, 100, 108560640, 19
192400000, 85, 95, 10057, 100, 108560640, 22
192400000, 85, 95, 10054, 100, 108560640, 31
192400000, 85, 95, 10056, 100, 108560640, 31
192500000, 55, 57, 10061, 100, 108560640, 7
192500000, 55, 57, 10060, 100, 108560640, 5
192500000, 55, 57, 10059, 100, 108560640, 7
192500000, 72, 82, 10060, 100, 108560640, 23
192500000, 72, 82, 10058, 100, 108560640, 32
192500000, 72, 82, 10057, 100, 108560640, 26
192500000, 85, 95, 10062, 100, 108560640, 30
192500000, 85, 95, 10058, 100, 108560640, 22
192500000, 85, 95, 10055, 100, 108560640, 35
192500000, 85, 95, 10056, 100, 108560640, 32
192600000, 55, 57, 10061, 100, 108560640, 9
192600000, 55, 57, 10057, 100, 108560640, 3
192600000, 72, 82, 10060, 100, 108560640, 25
192600000, 72, 82, 10056, 100, 108560640, 26
192600000, 85, 95, 10062, 100, 108560640, 34
192600000, 85, 95, 10061, 100, 108560640, 33
192600000, 85, 95, 10060, 100, 108560640, 30
192600000, 85, 95, 10059, 100, 108560640, 28
192600000, 85, 95, 10058, 100, 108560640, 25
192600000, 85, 95, 10054, 100, 108560640, 33
192600000, 85, 95, 10055, 100, 108560640, 36
192600000, 85, 95, 10056, 100, 108560640, 38
192700000, 55, 57, 10062, 100, 108560640, 12
192700000, 55, 57, 10061, 100, 108560640, 10
192700000, 55, 57, 10060, 100, 108560640, 6
192700000, 55, 57, 10058, 100, 108560640, 5
192700000, 72, 82, 10059, 100, 108560640, 36
192700000, 85, 95, 10062, 100, 108560640, 36
192700000, 85, 95, 10061, 100, 108560640, 35
192700000, 85, 95, 10060, 100, 108560640, 31
192700000, 85, 95, 10058, 100, 108560640, 28
192700000, 85, 95, 10057, 100, 108560640, 23
192700000, 85, 95, 10054, 100, 108560640, 35
192700000, 85, 95, 10056, 100, 108560640, 41
192800000, 55, 57, 10060, 100, 108560640, 8
192800000, 55, 57, 10059, 100, 108560640, 8
192800000, 72, 82, 10061, 100, 108560640, 19
192800000, 72, 82, 10058, 100, 108560640, 33
192800000, 85, 95, 10062, 100, 108560640, 38
192800000, 85, 95, 10061, 100, 108560640, 36
192800000, 85, 95, 10060, 100, 108560640, 32
192800000, 85, 95, 10059, 100, 108560640, 29
192800000, 85, 95, 10058, 100, 108560640, 30
192800000, 85, 95, 10057, 100, 108560640, 24
192800000, 85, 95, 10055, 100, 108560640, 37
192900000, 55, 57, 10062, 100, 108560640, 13
192900000, 85, 95, 10060, 100, 108560640, 33
192900000, 85, 95, 10058, 100, 108560640, 31
192900000, 85, 95, 10057, 100, 108560640, 25
193000000, 55, 57, 10062, 100, 108560640, 14
193000000, 55, 57, 10061, 100, 108560640, 11
193000000, 55, 57, 10059, 100, 108560640, 9
193000000, 55, 57, 10058, 100, 108560640, 6
193000000, 55, 57, 10057, 100, 108560640, 4
193000000, 85, 95, 10061, 100, 108560640, 37
193000000, 85, 95, 10056, 100, 108560640, 42
193100000, 55, 57, 10061, 100, 108560640, 13
193100000, 55, 57, 10059, 100, 108560640, 11
193100000, 85, 95, 10061, 100, 108560640, 39
193100000, 85, 95, 10059, 100, 108560640, 30
193200000, 55, 57, 10060, 100, 108560640, 11
193200000, 55, 57, 10058, 100, 108560640, 7
193200000, 85, 95, 10062, 100, 108560640, 39
193300000, 55, 57, 10062, 100, 108560640, 16
193300000, 55, 57, 10060, 100, 108560640, 13
193300000, 85, 95, 10062, 100, 108560640, 40
193300000, 85, 95, 10060, 100, 108560640, 34
193300000, 85, 95, 10058, 100, 108560640, 32
193300000, 85, 95, 10057, 100, 108560640, 27
193300000, 85, 95, 10056, 100, 108560640, 43
193400000, 55, 57, 10062, 100, 108560640, 17
193400000, 55, 57, 10059, 100, 108560640, 12
193400000, 85, 95, 10062, 100, 108560640, 41
193500000, 13, 23, 10057, 100, 108560640, 1
193500000, 55, 57, 10062, 100, 108560640, 18
193500000, 55, 57, 10058, 100, 108560640, 8
193500000, 55, 57, 10057, 100, 108560640, 5
193600000, 13, 23, 10060, 100, 108560640, 1
193600000, 55, 57, 10061, 100, 108560640, 14
193700000, 13, 23, 10062, 100, 108560640, 1
193700000, 13, 23, 10060, 100, 108560640, 3
193700000, 13, 23, 10058, 100, 108560640, 3
193700000, 13, 23, 10057, 100, 108560640, 2
193800000, 13, 23, 10059, 100, 108560640, 1
193800000, 13, 23, 10058, 100, 108560640, 4
193800000, 13, 23, 10056, 100, 108560640, 2
193900000, 13, 23, 10062, 100, 108560640, 2
193900000, 13, 23, 10056, 100, 108560640, 4
194300000, 13, 23, 10061, 100, 108560640, 1
194300000, 13, 23, 10056, 100, 108560640, 5
195100000, 13, 23, 10057, 100, 108560640, 3
195100000, 85, 95, 10061, 100, 108560640, 40
195200000, 13, 23, 10059, 100, 108560640, 2
195200000, 13, 23, 10058, 100, 108560640, 6
195200000, 107, 117, 10055, 100, 108560640, 1
195200000, 110, 112, 10058, 100, 108560640, 3
195300000, 13, 23, 10058, 100, 108560640, 7
195300000, 13, 23, 10057, 100, 108560640, 4
195300000, 13, 23, 10056, 100, 108560640, 6
195300000, 85, 95, 10059, 100, 108560640, 31
195300000, 85, 95, 10056, 100, 108560640, 44
195300000, 107, 117, 10059, 100, 108560640, 1
195300000, 107, 117, 10057, 100, 108560640, 1
195400000, 13, 23, 10062, 100, 108560640, 3
195400000, 13, 23, 10061, 100, 108560640, 2
195400000, 13, 23, 10056, 100, 108560640, 7
195400000, 85, 95, 10057, 100, 108560640, 28
195400000, 85, 95, 10056, 100, 108560640, 45
195400000, 107, 117, 10060, 100, 108560640, 1
195500000, 13, 23, 10062, 100, 108560640, 5
195500000, 13, 23, 10061, 100, 108560640, 3
195500000, 13, 23, 10058, 100, 108560640, 8
195500000, 13, 23, 10056, 100, 108560640, 8
195600000, 13, 23, 10062, 100, 108560640, 6
195600000, 13, 23, 10061, 100, 108560640, 4
195600000, 13, 23, 10057, 100, 108560640, 7
195700000, 13, 23, 10061, 100, 108560640, 6
195700000, 13, 23, 10060, 100, 108560640, 4
195700000, 13, 23, 10057, 100, 108560640, 8
195700000, 85, 95, 10060, 100, 108560640, 35
195700000, 85, 95, 10058, 100, 108560640, 33
195800000, 13, 23, 10062, 100, 108560640, 7
195800000, 13, 23, 10060, 100, 108560640, 5
195800000, 13, 23, 10059, 100, 108560640, 3
195800000, 13, 23, 10057, 100, 108560640, 9
195800000, 13, 23, 10056, 100, 108560640, 10
195800000, 85, 95, 10062, 100, 108560640, 42
195800000, 85, 95, 10061, 100, 108560640, 41
195800000, 85, 95, 10058, 100, 108560640, 34
195900000, 13, 23, 10062, 100, 108560640, 8
195900000, 13, 23, 10060, 100, 108560640, 6
196000000, 13, 23, 10059, 100, 108560640, 4
196000000, 13, 23, 10058, 100, 108560640, 9
196100000, 13, 23, 10061, 100, 108560640, 7
196100000, 13, 23, 10060, 100, 108560640, 7
196100000, 85, 95, 10057, 100, 108560640, 31
196200000, 13, 23, 10061, 100, 108560640, 8
196200000, 13, 23, 10058, 100, 108560640, 10
196200000, 72, 82, 10058, 100, 108560640, 34
196200000, 84, 94, 10056, 100, 108560640, 1
196200000, 84, 94, 10047, 100, 108560640, 1
196200000, 85, 95, 10060, 100, 108560640, 36
196300000, 13, 23, 10060, 100, 108560640, 8
196300000, 84, 94, 10053, 100, 108560640, 1
196300000, 84, 94, 10051, 100, 108560640, 1
196300000, 85, 95, 10058, 100, 108560640, 35
196400000, 42, 52, 10060, 100, 108560640, 2
196400000, 84, 94, 10056, 100, 108560640, 2
196400000, 84, 94, 10052, 100, 108560640, 1
196400000, 84, 94, 10051, 100, 108560640, 2
196400000, 85, 95, 10062, 100, 108560640, 43
196400000, 85, 95, 10061, 100, 108560640, 42
196400000, 85, 95, 10059, 100, 108560640, 32
196500000, 13, 23, 10057, 100, 108560640, 10
196500000, 42, 52, 10061, 100, 108560640, 1
196500000, 42, 52, 10059, 100, 108560640, 4
196500000, 42, 52, 10058, 100, 108560640, 1
196500000, 85, 95, 10058, 100, 108560640, 36
196500000, 85, 95, 10057, 100, 108560640, 32
196500000, 85, 95, 10056, 100, 108560640, 47
196600000, 13, 23, 10062, 100, 108560640, 10
196600000, 85, 95, 10057, 100, 108560640, 33
196600000, 85, 95, 10056, 100, 108560640, 48
196600000, 107, 117, 10056, 100, 108560640, 1
196600000, 107, 117, 10055, 100, 108560640, 2
196700000, 13, 23, 10060, 100, 108560640, 9
196700000, 80, 90, 10060, 100, 108560640, 1
196700000, 80, 90, 10058, 100, 108560640, 1
196700000, 85, 95, 10060, 100, 108560640, 37
196700000, 107, 117, 10058, 100, 108560640, 1
196700000, 107, 117, 10057, 100, 108560640, 2
196700000, 107, 117, 10056, 100, 108560640, 2
196800000, 13, 23, 10060, 100, 108560640, 10
196800000, 13, 23, 10058, 100, 108560640, 11
196800000, 80, 90, 10061, 100, 108560640, 1
196800000, 80, 90, 10056, 100, 108560640, 3
196800000, 80, 90, 10054, 100, 108560640, 1
196800000, 85, 95, 10060, 100, 108560640, 38
196900000, 13, 23, 10062, 100, 108560640, 11
196900000, 13, 23, 10061, 100, 108560640, 10
196900000, 13, 23, 10060, 100, 108560640, 11
196900000, 13, 23, 10059, 100, 108560640, 5
196900000, 80, 90, 10061, 100, 108560640, 2
196900000, 80, 90, 10059, 100, 108560640, 1
196900000, 80, 90, 10055, 100, 108560640, 1
196900000, 85, 95, 10062, 100, 108560640, 44
196900000, 85, 95, 10060, 100, 108560640, 39
196900000, 85, 95, 10056, 100, 108560640, 49
197000000, 13, 23, 10061, 100, 108560640, 11
197000000, 13, 23, 10058, 100, 108560640, 13
197100000, 13, 23, 10062, 100, 108560640, 12
197100000, 13, 23, 10058, 100, 108560640, 14
197100000, 85, 95, 10059, 100, 108560640, 33
197200000, 13, 23, 10059, 100, 108560640, 6
197200000, 13, 23, 10057, 100, 108560640, 11
197300000, 13, 23, 10062, 100, 108560640, 13
197400000, 13, 23, 10058, 100, 108560640, 15
197400000, 13, 23, 10057, 100, 108560640, 12
197500000, 13, 23, 10060, 100, 108560640, 12
197500000, 13, 23, 10057, 100, 108560640, 14
197600000, 13, 23, 10059, 100, 108560640, 7
197700000, 13, 23, 10061, 100, 108560640, 12
197700000, 13, 23, 10060, 100, 108560640, 13
197700000, 13, 23, 10057, 100, 108560640, 15
197800000, 13, 23, 10058, 100, 108560640, 16
197900000, 80, 90, 10060, 100, 108560640, 2
197900000, 80, 90, 10055, 100, 108560640, 2
198000000, 80, 90, 10061, 100, 108560640, 3
198000000, 80, 90, 10060, 100, 108560640, 4
198000000, 88, 98, 10057, 100, 108560640, 1
198100000, 80, 90, 10060, 100, 108560640, 5
198100000, 80, 90, 10058, 100, 108560640, 3
198100000, 88, 98, 10055, 100, 108560640, 1
198100000, 88, 98, 10054, 100, 108560640, 1
198100000, 88, 98, 10053, 100, 108560640, 1
198200000, 80, 90, 10062, 100, 108560640, 1
198200000, 80, 90, 10061, 100, 108560640, 4
198200000, 80, 90, 10058, 100, 108560640, 4
198200000, 80, 90, 10055, 100, 108560640, 3
198300000, 80, 90, 10062, 100, 108560640, 2
198300000, 80, 90, 10061, 100, 108560640, 5
198300000, 80, 90, 10060, 100, 108560640, 6
198300000, 80, 90, 10059, 100, 108560640, 2
198300000, 80, 90, 10058, 100, 108560640, 6
198300000, 80, 90, 10056, 100, 108560640, 5
198300000, 80, 90, 10055, 100, 108560640, 4
198300000, 80, 90, 10054, 100, 108560640, 2
198400000, 80, 90, 10062, 100, 108560640, 3
198400000, 80, 90, 10058, 100, 108560640, 7
198400000, 80, 90, 10056, 100, 108560640, 6
198400000, 80, 90, 10054, 100, 108560640, 5
198500000, 80, 90, 10061, 100, 108560640, 6
198500000, 80, 90, 10060, 100, 108560640, 7
198500000, 80, 90, 10057, 100, 108560640, 2
198500000, 80, 90, 10055, 100, 108560640, 5
198600000, 80, 90, 10059, 100, 108560640, 3
198600000, 80, 90, 10058, 100, 108560640, 8
198600000, 80, 90, 10056, 100, 108560640, 7
198600000, 80, 90, 10055, 100, 108560640, 7
198700000, 80, 90, 10059, 100, 108560640, 4
198700000, 80, 90, 10056, 100, 108560640, 10
198700000, 80, 90, 10054, 100, 108560640, 7
198800000, 80, 90, 10062, 100, 108560640, 4
198800000, 80, 90, 10059, 100, 108560640, 7
198800000, 80, 90, 10058, 100, 108560640, 10
198800000, 80, 90, 10056, 100, 108560640, 11
198800000, 80, 90, 10054, 100, 108560640, 9
198900000, 80, 90, 10062, 100, 108560640, 5
198900000, 80, 90, 10061, 100, 108560640, 8
198900000, 80, 90, 10060, 100, 108560640, 8
198900000, 80, 90, 10059, 100, 108560640, 8
198900000, 80, 90, 10057, 100, 108560640, 6
